feature_name,reference_mean,reference_std,reference_min,reference_max,reference_nonzero_rate
CCDC27 (148870),0.012828672803904923,0.07917286091620492,0.0,1.8405036,0.3684210526315789
IL23R (149233),0.1294351896205433,0.5223118521833131,0.0,5.7707205,0.40237691001697795
DIRAS3 (9077),0.7923480845288625,1.3792118323737776,0.0,9.128061,0.9049235993208828
C1orf87 (127795),0.02794218284125637,0.16684988317435648,0.0,3.564293,0.1833616298811545
NFIA (4774),2.1801751057691003,1.2083514750921922,0.000938889,6.1332717,1.0
OMA1 (115209),3.9705142196943966,0.6766368017680875,1.8210611,5.8009415,1.0
MYSM1 (114803),4.2479232136672325,0.7292333674162309,1.3651438,6.72405,1.0
TM2D1 (83941),5.543310666213921,0.6369362577213952,3.265416,7.612544,1.0
USP1 (7398),5.409651081663837,0.7963284053532145,2.9882066,8.548267,1.0
FUBP1 (8880),6.165553590152801,0.5720914065125208,3.8315125,7.855971,1.0
NEXN (91624),1.802182236626486,1.7217469429835472,0.025461184,7.0371404,1.0
DNAJB4 (11080),4.105150263497452,1.040415075113882,1.2145724,7.613399,1.0
ADGRL4 (64123),0.2149385932631579,0.7887798282628984,0.0,7.0957556,0.5025466893039049
LRRIQ3 (127255),1.0122208459668929,0.6843453037159862,0.0,3.6349418,0.99830220713073
LRRC53 (105378803),0.02199545274533107,0.13888317735803127,0.0,1.9465512,0.22580645161290322
TYW3 (127253),4.405291533531409,0.6637386143112396,0.0943604,5.9231396,1.0
LHX8 (431707),0.3558606342113752,0.930946036747189,0.0,7.152021,0.5042444821731749
SNX7 (51375),3.7839518608455007,1.7731983815516315,0.0,7.287186,0.9898132427843803
B3GALT2 (8707),0.4094847997020374,0.8841383799687317,0.0,5.2584662,0.8930390492359932
NTNG1 (22854),0.8903102895263159,1.3334322173347262,0.0,6.566231,0.9100169779286927
EEIG2 (284611),2.9022149037351443,1.1659045478950072,0.19507794,7.579655,1.0
HENMT1 (113802),2.736088015721562,1.9969365644755561,0.0,7.206917,0.9592529711375212
